estu_genero,fami_educacionpadre,fami_educacionmadre,fami_estratovivienda,fami_tieneinternet,fami_tienecomputador,fami_tieneautomovil,edad,pago_promedio,estu_economia,distancia,presencial,punt_global,Region Amazonica,Region Andina,Region Caribe,Region Orinoquia,Region Pacifica
0,3.0,8.0,3,1,1,0,30,3250.0,1,0,1,157,0,1,0,0,0
0,3.0,5.0,1,1,1,0,21,0.0,1,0,1,173,0,0,0,0,1
1,15.0,15.0,4,1,1,1,21,7000.0,1,0,1,195,0,1,0,0,0
0,13.0,13.0,2,1,1,0,23,0.0,1,0,1,147,0,0,1,0,0
0,13.0,17.0,3,1,1,1,21,1750.0,1,0,1,185,0,0,0,0,1
0,8.0,8.0,2,1,1,0,21,750.0,0,0,1,147,0,1,0,0,0
0,17.0,17.0,3,1,1,0,21,4750.0,0,0,1,157,0,1,0,0,0
0,11.0,11.0,3,1,1,0,25,3250.0,1,0,1,177,0,1,0,0,0
0,11.0,13.0,2,1,1,1,19,4750.0,0,0,1,164,0,1,0,0,0
0,3.0,8.0,2,1,1,0,23,3250.0,1,0,1,125,0,1,0,0,0
1,17.0,17.0,4,1,1,1,19,7000.0,1,0,1,208,0,1,0,0,0
1,15.0,13.0,3,1,1,1,20,6250.0,1,0,1,180,0,1,0,0,0
0,17.0,13.0,3,1,0,0,21,3188.5714285714284,1,0,1,173,0,1,0,0,0
1,11.0,8.0,1,1,1,0,21,750.0,1,0,1,249,0,1,0,0,0
0,3.0,3.0,3,1,1,0,26,1750.0,1,1,0,156,0,1,0,0,0
1,0.0,15.0,4,1,1,0,20,4750.0,0,0,1,185,0,1,0,0,0
0,11.0,11.0,3,1,1,0,19,500.0,1,0,1,197,0,1,0,0,0
1,3.0,0.0,3,1,1,0,41,750.0,1,1,0,160,0,1,0,0,0
1,13.0,15.0,4,1,1,1,22,1750.0,1,0,1,138,0,1,0,0,0
1,0.0,13.0,3,1,1,1,27,3250.0,0,0,1,149,0,1,0,0,0
0,8.0,14.0,1,1,1,0,21,500.0,0,0,1,150,0,0,0,0,1
0,15.0,13.0,4,1,1,0,20,4750.0,0,0,1,124,0,1,0,0,0
1,0.0,13.0,4,1,1,0,22,3250.0,1,0,1,233,0,1,0,0,0
1,13.0,13.0,3,1,1,1,22,6250.0,1,0,1,185,0,1,0,0,0
0,15.0,15.0,3,1,1,0,20,1750.0,0,0,1,162,0,1,0,0,0
0,3.0,8.0,1,1,1,1,23,0.0,0,0,1,169,0,0,0,0,1
0,13.0,14.0,2,1,1,0,21,500.0,1,0,1,162,0,0,1,0,0
0,0.0,3.0,1,0,1,0,22,500.0,1,0,1,158,0,1,0,0,0
1,3.0,11.0,4,1,0,0,22,750.0,0,0,1,117,0,1,0,0,0
1,10.189361702127659,10.0,3,0,0,0,21,4750.0,0,0,1,141,0,1,0,0,0
0,3.0,5.0,2,1,1,0,21,4750.0,0,0,1,191,0,1,0,0,0
1,15.0,17.0,3,1,1,1,20,7000.0,1,0,1,210,0,1,0,0,0
0,13.0,14.0,2,1,1,0,21,500.0,0,0,1,166,0,0,0,0,1
0,10.189361702127659,10.0,3,0,0,0,21,750.0,1,0,1,149,0,1,0,0,0
1,3.0,3.0,1,0,1,0,23,4750.0,0,0,1,160,0,0,1,0,0
0,14.0,13.0,3,1,1,0,29,1750.0,1,1,0,146,0,1,0,0,0
1,17.0,17.0,6,1,1,1,23,4750.0,1,0,1,189,0,1,0,0,0
1,14.0,8.0,3,1,1,1,43,1750.0,1,1,0,123,0,1,0,0,0
0,11.0,13.0,2,1,1,0,24,0.0,1,0,1,164,0,0,0,0,1
0,11.0,13.0,2,1,1,0,25,4750.0,0,0,1,150,0,1,0,0,0
0,11.0,11.0,3,1,1,0,21,3250.0,0,0,1,156,0,1,0,0,0
1,14.0,11.0,3,1,0,0,26,1750.0,1,0,1,133,0,0,0,0,1
0,13.0,13.0,3,1,1,1,21,7000.0,0,0,1,168,0,1,0,0,0
0,11.0,17.0,1,1,1,0,22,4750.0,1,0,1,153,0,1,0,0,0
1,17.0,17.0,3,1,1,1,19,4750.0,0,0,1,180,0,0,0,1,0
1,11.0,13.0,2,1,1,0,22,500.0,0,0,1,172,0,1,0,0,0
1,17.0,17.0,4,1,1,1,20,7000.0,1,0,1,182,0,1,0,0,0
1,17.0,17.0,4,1,1,1,22,1750.0,0,0,1,157,0,1,0,0,0
0,3.0,3.0,2,1,1,0,24,1750.0,1,1,0,126,1,0,0,0,0
0,17.0,17.0,3,1,1,1,21,1750.0,1,0,1,176,0,1,0,0,0
1,15.0,15.0,3,1,1,0,22,1750.0,1,0,1,198,0,1,0,0,0
0,11.0,11.0,1,1,1,0,20,500.0,0,0,1,164,0,0,0,0,1
0,8.0,8.0,3,0,0,0,22,500.0,1,0,1,180,0,0,0,0,1
0,8.0,11.0,3,1,1,1,21,4750.0,1,0,1,161,0,1,0,0,0
1,15.0,15.0,2,1,1,0,19,7000.0,1,0,1,191,0,1,0,0,0
0,11.0,13.0,4,1,1,1,24,3250.0,1,0,1,141,0,1,0,0,0
1,13.0,13.0,3,1,1,0,21,1750.0,1,0,1,207,0,1,0,0,0
0,11.0,11.0,3,1,1,0,30,1750.0,1,1,0,129,0,1,0,0,0
0,8.0,11.0,2,1,1,1,21,3250.0,1,0,1,150,0,0,0,0,1
1,3.0,11.0,3,1,1,0,29,1750.0,1,1,0,134,0,1,0,0,0
0,3.0,3.0,1,1,1,1,20,1750.0,0,0,1,108,0,1,0,0,0
1,17.0,15.0,3,1,1,1,21,7000.0,1,0,1,185,0,1,0,0,0
0,17.0,17.0,5,1,1,1,21,7000.0,1,0,1,197,0,1,0,0,0
0,8.0,11.0,3,1,1,1,40,3250.0,1,0,1,128,0,1,0,0,0
0,3.0,5.0,3,1,1,0,24,750.0,1,0,1,159,0,0,0,1,0
1,14.0,13.0,3,1,1,0,20,500.0,1,0,1,160,0,1,0,0,0
1,8.0,3.0,3,0,0,0,22,500.0,1,0,1,155,0,1,0,0,0
1,10.189361702127659,10.0,3,0,0,0,21,3250.0,0,0,1,132,0,1,0,0,0
0,15.0,15.0,4,1,1,0,20,3250.0,0,0,1,169,0,1,0,0,0
0,15.0,15.0,4,1,1,1,22,4750.0,0,0,1,174,0,1,0,0,0
0,17.0,15.0,6,1,1,1,22,7000.0,1,0,1,216,0,1,0,0,0
1,3.0,12.0,3,1,1,0,20,4750.0,0,0,1,170,0,1,0,0,0
0,11.0,8.0,1,1,1,0,20,4750.0,1,0,1,168,0,1,0,0,0
0,8.0,8.0,2,1,1,0,22,500.0,1,0,1,136,0,0,1,0,0
1,3.0,3.0,4,0,0,1,55,1750.0,1,1,0,108,0,0,0,0,1
0,12.0,11.0,4,1,1,1,20,750.0,1,0,1,173,0,1,0,0,0
1,5.0,11.0,2,1,1,1,24,3250.0,1,0,1,154,0,1,0,0,0
1,11.0,11.0,3,1,0,1,33,4750.0,1,1,0,184,0,1,0,0,0
1,3.0,8.0,2,1,0,1,23,500.0,1,0,1,148,0,1,0,0,0
0,0.0,11.0,3,0,0,0,20,750.0,1,0,1,150,0,1,0,0,0
1,11.0,3.0,3,0,1,0,43,1750.0,1,1,0,150,0,1,0,0,0
1,3.0,3.0,1,0,0,1,22,1750.0,1,0,1,150,0,0,1,0,0
0,15.0,17.0,3,1,1,1,20,1750.0,1,0,1,174,0,0,0,0,1
1,3.0,3.0,1,1,1,0,23,750.0,0,0,1,136,0,1,0,0,0
0,14.0,13.0,3,1,1,0,19,4750.0,0,0,1,162,0,1,0,0,0
0,5.0,3.0,1,0,1,0,27,0.0,1,0,1,105,0,0,0,0,1
0,15.0,11.0,5,1,1,1,21,4750.0,0,0,1,137,0,1,0,0,0
1,11.0,12.0,2,1,1,1,20,4750.0,1,0,1,155,0,1,0,0,0
1,14.0,17.0,4,1,1,1,24,3250.0,1,0,1,179,0,1,0,0,0
0,5.0,5.0,1,1,1,0,21,500.0,0,0,1,140,0,0,0,0,1
1,11.0,11.0,2,1,1,1,21,4750.0,0,0,1,151,0,1,0,0,0
0,8.0,8.0,2,1,1,0,21,3250.0,1,0,1,171,0,1,0,0,0
1,12.0,17.0,3,1,1,1,27,7000.0,1,0,1,234,0,1,0,0,0
0,3.0,11.0,4,1,1,1,21,1750.0,1,0,1,128,0,0,0,0,1
1,3.0,3.0,2,1,1,0,26,1750.0,0,0,1,146,0,0,0,0,1
1,11.0,13.0,2,1,1,1,22,0.0,0,0,1,172,0,0,0,0,1
0,11.0,15.0,2,1,1,1,21,1750.0,0,0,1,120,0,1,0,0,0
0,11.0,8.0,3,1,1,1,27,750.0,0,0,1,163,0,1,0,0,0
1,15.0,17.0,3,1,1,1,22,3250.0,1,0,1,138,0,1,0,0,0
0,14.0,15.0,3,1,1,1,19,1750.0,0,0,1,159,0,0,0,0,1
1,0.0,11.0,2,1,1,0,28,3250.0,1,0,1,165,0,1,0,0,0
0,13.0,11.0,2,1,1,0,20,3250.0,1,0,1,161,0,0,0,1,0
1,11.0,11.0,2,1,1,0,24,500.0,1,0,1,163,0,0,1,0,0
1,14.0,14.0,3,1,1,0,35,500.0,1,0,1,154,0,0,1,0,0
1,15.0,15.0,5,1,1,1,26,4750.0,1,1,0,186,0,1,0,0,0
1,10.189361702127659,10.0,3,0,0,0,24,500.0,1,0,1,145,0,1,0,0,0
1,3.0,3.0,1,1,1,0,31,750.0,1,0,1,149,0,0,1,0,0
0,5.0,3.0,2,1,1,0,21,6250.0,1,0,1,188,0,1,0,0,0
0,11.0,17.0,3,1,1,1,20,3250.0,1,0,1,197,0,1,0,0,0
0,15.0,13.0,4,1,1,1,21,6250.0,1,0,1,183,0,1,0,0,0
1,15.0,15.0,5,1,1,1,21,7000.0,1,0,1,162,0,1,0,0,0
0,0.0,17.0,4,1,1,1,20,4750.0,0,0,1,165,0,1,0,0,0
0,3.0,13.0,1,1,1,0,20,3250.0,0,0,1,166,0,1,0,0,0
0,11.0,13.0,2,1,1,1,24,3250.0,1,0,1,149,0,1,0,0,0
0,10.189361702127659,10.0,3,0,0,0,22,3250.0,0,0,1,146,0,1,0,0,0
1,15.0,15.0,6,1,1,1,22,7000.0,1,0,1,202,0,1,0,0,0
1,15.0,8.0,3,1,1,0,24,3250.0,1,0,1,151,0,1,0,0,0
1,5.0,5.0,2,1,1,1,22,6250.0,0,0,1,165,0,1,0,0,0
0,11.0,11.0,2,1,1,0,21,500.0,1,0,1,154,0,0,1,0,0
0,11.0,8.0,1,1,0,0,21,500.0,0,0,1,151,0,1,0,0,0
1,15.0,15.0,4,1,1,1,20,3250.0,1,0,1,197,0,1,0,0,0
0,11.0,11.0,2,1,1,0,32,500.0,1,0,1,122,0,0,1,0,0
1,13.0,12.0,2,1,1,0,22,0.0,0,0,1,129,0,1,0,0,0
0,17.0,17.0,3,1,1,1,22,7000.0,1,0,1,209,0,1,0,0,0
1,11.0,11.0,3,1,1,1,20,1750.0,0,0,1,160,0,1,0,0,0
1,11.0,11.0,2,1,1,0,28,3250.0,1,0,1,134,0,1,0,0,0
0,17.0,8.0,3,1,1,0,24,1750.0,1,0,1,155,0,1,0,0,0
1,17.0,15.0,3,1,0,0,21,4750.0,0,0,1,119,0,0,0,1,0
0,5.0,8.0,1,1,1,0,21,500.0,1,0,1,191,0,1,0,0,0
1,13.0,15.0,2,1,1,1,22,4750.0,0,0,1,167,0,1,0,0,0
0,17.0,15.0,6,1,1,1,22,6250.0,1,0,1,196,0,1,0,0,0
1,0.0,11.0,3,1,1,0,21,6250.0,1,0,1,191,0,1,0,0,0
0,15.0,13.0,4,1,1,1,21,4750.0,1,0,1,185,0,1,0,0,0
0,11.0,13.0,3,1,1,0,20,3250.0,1,0,1,163,0,1,0,0,0
0,0.0,15.0,2,1,0,0,20,750.0,1,0,1,152,0,0,0,1,0
1,3.0,17.0,2,1,1,1,43,750.0,1,0,1,158,0,1,0,0,0
0,13.0,13.0,2,1,1,0,21,4750.0,0,0,1,175,0,1,0,0,0
1,5.0,13.0,6,0,0,0,24,1750.0,1,0,1,110,0,1,0,0,0
0,0.0,13.0,1,1,1,0,27,0.0,1,0,1,146,0,0,0,0,1
1,5.0,5.0,3,1,1,0,59,1750.0,1,1,0,130,0,0,1,0,0
0,11.0,13.0,2,1,0,0,20,1750.0,1,0,1,139,0,0,0,0,1
1,14.0,14.0,5,1,1,0,46,1750.0,1,1,0,164,0,1,0,0,0
1,8.0,11.0,2,1,1,0,23,0.0,1,0,1,146,0,1,0,0,0
1,5.0,5.0,1,0,0,0,24,0.0,1,1,0,140,0,1,0,0,0
0,11.0,13.0,1,1,0,0,24,500.0,1,0,1,159,0,0,1,0,0
0,3.0,8.0,2,1,1,0,21,4750.0,0,0,1,165,0,0,1,0,0
0,3.0,11.0,2,1,1,0,20,3250.0,1,0,1,140,0,0,0,0,1
0,14.0,5.0,2,1,0,0,20,7000.0,1,0,1,189,0,1,0,0,0
1,5.0,17.0,4,1,1,1,20,6250.0,1,0,1,180,0,1,0,0,0
1,11.0,13.0,2,1,1,0,22,500.0,1,0,1,159,0,0,1,0,0
0,12.0,13.0,3,1,1,0,20,3250.0,0,0,1,135,0,1,0,0,0
0,15.0,13.0,2,1,1,1,22,750.0,0,0,1,186,0,0,0,0,1
0,11.0,15.0,1,1,1,0,21,1750.0,1,0,1,128,0,0,0,0,1
0,13.0,3.0,2,1,1,0,21,3250.0,0,0,1,136,0,1,0,0,0
1,3.0,3.0,2,1,1,0,22,3250.0,1,0,1,115,0,1,0,0,0
0,3.0,8.0,1,1,0,0,21,0.0,0,0,1,145,0,0,0,0,1
0,8.0,11.0,3,1,1,0,21,500.0,1,0,1,132,0,1,0,0,0
0,13.0,17.0,1,1,1,0,20,1750.0,0,0,1,123,0,0,1,0,0
1,11.0,17.0,4,1,1,1,21,1750.0,1,0,1,195,0,1,0,0,0
0,12.0,12.0,2,1,1,0,28,1750.0,0,0,1,128,0,0,1,0,0
1,17.0,17.0,3,1,1,0,20,7000.0,1,0,1,212,0,1,0,0,0
0,0.0,12.0,3,1,1,0,21,4750.0,0,0,1,183,0,1,0,0,0
0,12.0,5.0,3,1,1,0,22,4750.0,0,0,1,165,0,1,0,0,0
1,11.0,5.0,3,1,1,1,27,4750.0,0,0,1,152,0,1,0,0,0
0,8.0,0.0,2,1,1,0,26,3250.0,0,0,1,125,0,0,1,0,0
0,15.0,15.0,6,1,1,1,22,7000.0,1,0,1,164,0,1,0,0,0
1,3.0,14.0,2,1,1,0,20,750.0,0,0,1,150,0,1,0,0,0
0,3.0,3.0,2,1,1,0,20,500.0,0,0,1,164,0,1,0,0,0
0,3.0,3.0,1,1,1,0,21,1750.0,1,0,1,203,0,0,1,0,0
1,17.0,15.0,2,1,1,0,21,4750.0,0,0,1,112,0,1,0,0,0
1,3.0,17.0,2,1,1,1,30,1750.0,1,1,0,158,0,1,0,0,0
0,5.0,5.0,1,1,1,0,20,1750.0,0,0,1,126,0,1,0,0,0
0,12.0,11.0,1,1,1,0,21,750.0,1,0,1,152,0,0,1,0,0
1,15.0,15.0,4,1,1,1,20,7000.0,1,0,1,196,0,1,0,0,0
0,11.0,5.0,3,1,1,1,38,1750.0,1,1,0,147,0,1,0,0,0
1,14.0,15.0,3,1,1,0,20,7000.0,1,0,1,223,0,0,1,0,0
1,17.0,15.0,5,1,1,1,20,7000.0,1,0,1,208,0,1,0,0,0
1,15.0,17.0,3,1,1,1,20,0.0,1,0,1,189,0,1,0,0,0
0,3.0,3.0,2,1,1,0,22,3250.0,0,0,1,158,0,0,0,0,1
0,17.0,17.0,6,1,1,0,21,7000.0,1,0,1,166,0,1,0,0,0
0,11.0,11.0,2,0,0,0,21,4750.0,0,0,1,138,0,0,1,0,0
0,14.0,13.0,1,1,1,0,19,1750.0,0,0,1,187,0,0,1,0,0
1,5.0,3.0,3,1,1,0,42,1750.0,1,1,0,174,0,1,0,0,0
1,15.0,14.0,3,1,0,0,23,6250.0,0,0,1,142,0,1,0,0,0
0,8.0,8.0,3,1,1,0,23,3250.0,1,0,1,111,0,1,0,0,0
1,15.0,15.0,5,1,1,1,22,1750.0,1,0,1,189,0,0,0,0,1
1,13.0,13.0,4,1,1,1,21,4750.0,1,0,1,185,0,1,0,0,0
1,13.0,15.0,3,1,1,1,27,1750.0,1,1,0,109,0,1,0,0,0
1,8.0,11.0,3,1,1,1,20,500.0,1,0,1,186,0,1,0,0,0
1,17.0,17.0,4,1,1,1,19,7000.0,1,0,1,235,0,1,0,0,0
1,0.0,13.0,3,1,1,1,38,1750.0,1,1,0,114,0,1,0,0,0
1,11.0,17.0,3,1,1,1,39,4750.0,0,0,1,153,0,1,0,0,0
1,14.0,15.0,3,1,1,1,22,0.0,1,0,1,149,0,0,1,0,0
1,17.0,17.0,6,1,1,1,20,7000.0,1,0,1,214,0,1,0,0,0
1,15.0,11.0,4,1,1,1,21,3250.0,0,0,1,169,0,1,0,0,0
0,13.0,8.0,3,1,1,1,22,6250.0,0,0,1,136,0,1,0,0,0
0,3.0,3.0,1,0,1,0,21,500.0,1,0,1,154,0,1,0,0,0
0,0.0,8.0,3,1,1,0,25,3250.0,1,0,1,120,0,1,0,0,0
0,3.0,3.0,3,1,1,1,20,1750.0,0,0,1,176,0,1,0,0,0
0,3.0,3.0,3,1,1,0,27,4750.0,0,0,1,144,0,1,0,0,0
1,17.0,13.0,3,1,1,1,21,750.0,1,0,1,186,0,1,0,0,0
0,11.0,17.0,4,1,1,0,22,7000.0,1,0,1,178,0,1,0,0,0
0,15.0,17.0,6,1,1,1,21,7000.0,1,0,1,226,0,1,0,0,0
1,3.0,3.0,2,1,1,0,21,750.0,0,0,1,120,0,1,0,0,0
1,15.0,17.0,4,1,1,1,27,3250.0,0,0,1,147,0,1,0,0,0
0,8.0,13.0,3,1,1,1,21,500.0,1,0,1,167,0,0,1,0,0
0,3.0,5.0,3,0,0,0,29,3250.0,0,0,1,82,0,1,0,0,0
0,14.0,15.0,3,1,1,0,24,0.0,1,0,1,183,0,0,1,0,0
0,11.0,11.0,2,1,1,0,29,500.0,1,0,1,141,0,1,0,0,0
0,17.0,17.0,5,1,1,1,20,6250.0,1,0,1,226,0,1,0,0,0
0,13.0,13.0,3,0,0,1,21,6250.0,0,0,1,131,0,1,0,0,0
0,3.0,15.0,4,1,1,1,22,4750.0,1,1,0,187,0,1,0,0,0
0,15.0,17.0,3,1,1,0,20,4750.0,0,0,1,156,0,1,0,0,0
1,3.0,5.0,4,1,0,0,48,1750.0,1,1,0,137,0,1,0,0,0
0,11.0,11.0,2,1,1,0,21,750.0,0,0,1,144,0,1,0,0,0
0,8.0,8.0,2,0,1,0,21,500.0,0,0,1,143,0,0,0,0,1
1,15.0,13.0,5,1,1,1,24,3250.0,1,0,1,185,0,0,0,0,1
1,14.0,13.0,2,1,1,0,20,7000.0,1,0,1,193,0,1,0,0,0
0,5.0,3.0,1,1,0,0,24,0.0,1,0,1,139,0,0,0,0,1
0,0.0,8.0,1,1,0,0,25,750.0,0,0,1,110,0,1,0,0,0
1,17.0,15.0,6,1,1,1,22,7000.0,1,0,1,172,0,1,0,0,0
0,0.0,15.0,2,1,0,0,25,1750.0,0,0,1,106,0,1,0,0,0
0,11.0,3.0,2,1,1,1,21,4750.0,0,0,1,138,0,1,0,0,0
0,11.0,11.0,2,1,1,1,20,500.0,0,0,1,162,0,1,0,0,0
0,15.0,11.0,1,1,1,0,19,1750.0,1,0,1,129,0,0,1,0,0
1,13.0,13.0,2,1,0,0,20,4750.0,1,0,1,191,0,1,0,0,0
1,11.0,13.0,2,1,1,1,21,3250.0,1,0,1,178,0,1,0,0,0
1,3.0,8.0,2,1,1,0,26,3250.0,0,0,1,126,0,1,0,0,0
0,15.0,17.0,2,0,1,1,23,3250.0,0,0,1,157,0,1,0,0,0
0,3.0,13.0,3,1,1,0,22,3250.0,1,0,1,128,0,1,0,0,0
1,3.0,13.0,2,1,1,0,22,0.0,1,0,1,137,0,0,1,0,0
1,17.0,15.0,6,1,1,1,21,7000.0,1,0,1,169,0,0,0,0,1
1,11.0,14.0,4,1,1,1,21,4750.0,0,0,1,143,0,1,0,0,0
0,13.0,13.0,1,1,1,0,21,0.0,0,0,1,178,0,1,0,0,0
0,15.0,13.0,2,0,0,0,19,1750.0,1,0,1,151,0,0,1,0,0
1,3.0,8.0,2,1,1,0,20,3250.0,1,0,1,175,0,1,0,0,0
1,8.0,11.0,4,1,1,0,21,1750.0,1,0,1,216,0,1,0,0,0
1,17.0,17.0,5,1,1,1,22,500.0,1,0,1,183,0,1,0,0,0
0,5.0,3.0,2,1,1,1,43,1750.0,1,0,1,136,0,1,0,0,0
1,15.0,11.0,3,1,1,1,20,3250.0,1,0,1,165,0,1,0,0,0
0,11.0,11.0,3,1,1,1,22,1750.0,1,0,1,172,0,1,0,0,0
0,12.0,13.0,3,1,1,1,24,1750.0,0,0,1,135,0,1,0,0,0
1,8.0,13.0,1,0,1,0,19,1750.0,1,0,1,168,0,0,1,0,0
0,17.0,13.0,2,1,1,1,21,1750.0,1,1,0,152,0,1,0,0,0
0,0.0,3.0,1,1,1,0,23,0.0,1,0,1,148,0,0,0,0,1
0,11.0,3.0,1,1,1,0,21,500.0,1,0,1,143,0,0,1,0,0
1,15.0,12.0,3,1,1,0,21,7000.0,0,0,1,197,0,1,0,0,0
1,15.0,15.0,5,1,1,1,21,7000.0,1,0,1,181,0,1,0,0,0
1,13.0,13.0,3,1,1,1,23,3250.0,1,0,1,136,0,0,0,0,1
0,0.0,11.0,3,1,1,0,22,1750.0,1,0,1,140,0,0,0,0,1
1,8.0,3.0,3,1,1,1,45,1750.0,1,1,0,140,0,1,0,0,0
1,8.0,3.0,1,1,0,0,24,750.0,1,0,1,139,0,1,0,0,0
1,13.0,11.0,2,1,1,0,20,1750.0,1,0,1,147,0,0,1,0,0
0,11.0,3.0,2,1,1,0,21,500.0,1,0,1,140,0,1,0,0,0
0,11.0,11.0,3,1,1,0,21,4750.0,0,0,1,156,0,1,0,0,0
0,15.0,15.0,4,1,1,1,20,7000.0,1,0,1,191,0,0,0,0,1
1,3.0,14.0,1,1,1,0,28,750.0,1,0,1,137,0,0,1,0,0
0,11.0,3.0,1,1,1,0,23,500.0,0,0,1,170,0,1,0,0,0
0,11.0,11.0,2,1,1,1,22,0.0,0,0,1,164,0,1,0,0,0
1,10.189361702127659,10.0,3,0,0,0,23,4750.0,1,0,1,160,0,1,0,0,0
1,0.0,13.0,2,1,1,0,20,6250.0,1,0,1,187,0,1,0,0,0
0,5.0,8.0,2,1,1,0,20,750.0,1,0,1,178,0,1,0,0,0
0,11.0,11.0,1,1,1,0,19,4750.0,0,0,1,155,0,0,0,1,0
1,12.0,11.0,3,1,1,0,20,750.0,1,0,1,193,0,1,0,0,0
0,3.0,5.0,3,1,1,0,24,3250.0,1,0,1,148,0,1,0,0,0
1,0.0,0.0,3,1,1,1,21,7000.0,0,0,1,147,0,1,0,0,0
1,15.0,15.0,4,1,1,1,23,4750.0,1,0,1,194,0,1,0,0,0
0,0.0,0.0,3,1,0,0,49,1750.0,1,1,0,123,0,1,0,0,0
1,17.0,14.0,6,1,1,0,21,4750.0,1,0,1,201,0,1,0,0,0
0,11.0,11.0,3,1,1,1,19,4750.0,0,0,1,139,0,0,0,1,0
0,5.0,5.0,3,1,1,1,22,3250.0,0,0,1,151,0,1,0,0,0
1,17.0,17.0,4,1,0,0,21,7000.0,1,0,1,222,0,1,0,0,0
1,0.0,15.0,2,1,1,0,23,3250.0,1,0,1,190,0,1,0,0,0
0,12.0,11.0,2,1,1,0,21,500.0,0,0,1,171,0,1,0,0,0
1,0.0,13.0,3,1,1,1,23,4750.0,1,0,1,171,0,1,0,0,0
0,13.0,13.0,3,1,1,0,22,1750.0,1,0,1,202,0,1,0,0,0
0,17.0,13.0,3,1,0,1,20,4750.0,0,0,1,194,0,1,0,0,0
1,17.0,17.0,4,1,1,1,20,6250.0,1,0,1,162,0,1,0,0,0
0,13.0,17.0,1,1,1,0,20,750.0,0,0,1,170,1,0,0,0,0
1,15.0,15.0,6,1,1,1,21,7000.0,1,0,1,246,0,1,0,0,0
1,14.0,11.0,3,1,1,1,19,4750.0,0,0,1,187,0,0,0,1,0
0,13.0,11.0,1,1,0,0,22,1750.0,1,0,1,171,0,0,1,0,0
0,15.0,15.0,4,1,1,0,23,1750.0,1,0,1,176,0,1,0,0,0
0,3.0,12.0,2,1,1,1,21,500.0,1,0,1,139,0,1,0,0,0
0,0.0,11.0,3,1,1,1,21,3250.0,1,0,1,168,0,0,0,0,1
1,0.0,5.0,1,1,0,0,21,0.0,1,0,1,157,0,0,1,0,0
0,3.0,13.0,2,1,1,0,27,3250.0,1,0,1,136,0,1,0,0,0
1,3.0,8.0,2,1,0,0,22,7000.0,1,0,1,183,0,1,0,0,0
1,15.0,8.0,3,1,1,1,23,1750.0,0,0,1,139,0,1,0,0,0
0,13.0,13.0,3,1,1,0,21,4750.0,0,0,1,140,0,1,0,0,0
0,0.0,13.0,3,1,1,0,21,3250.0,1,0,1,169,0,1,0,0,0
1,15.0,15.0,4,1,1,1,21,1750.0,0,0,1,167,0,0,0,0,1
0,5.0,3.0,1,0,1,0,21,0.0,0,0,1,147,0,0,0,0,1
1,11.0,8.0,2,1,1,1,21,7000.0,1,0,1,182,0,1,0,0,0
1,3.0,3.0,3,1,1,1,43,1750.0,1,1,0,151,0,1,0,0,0
0,15.0,8.0,2,1,1,1,20,7000.0,1,0,1,189,0,1,0,0,0
1,3.0,15.0,2,1,1,0,24,4750.0,1,0,1,156,0,0,0,0,1
0,8.0,5.0,1,0,0,0,24,4750.0,1,1,0,140,1,0,0,0,0
1,17.0,15.0,6,1,1,1,22,7000.0,1,0,1,190,0,1,0,0,0
1,0.0,5.0,1,1,1,0,34,0.0,1,0,1,149,0,0,0,0,1
0,11.0,13.0,3,1,1,1,20,4750.0,0,0,1,169,0,1,0,0,0
0,8.0,11.0,1,0,1,0,27,0.0,1,0,1,129,0,0,0,0,1
1,13.0,15.0,2,1,1,1,23,6250.0,0,0,1,172,0,1,0,0,0
1,5.0,5.0,1,1,1,0,22,0.0,1,0,1,152,0,0,0,1,0
0,13.0,12.0,3,1,1,0,21,6250.0,1,0,1,152,0,1,0,0,0
0,14.0,14.0,5,1,1,0,21,1750.0,1,0,1,178,0,1,0,0,0
1,8.0,11.0,6,1,0,0,44,1750.0,1,1,0,118,0,1,0,0,0
0,13.0,13.0,2,1,1,0,20,4750.0,0,0,1,161,0,0,0,1,0
0,14.0,13.0,2,1,1,1,22,500.0,1,0,1,167,0,0,0,1,0
0,8.0,3.0,2,1,1,0,25,1750.0,0,0,1,147,0,1,0,0,0
0,3.0,3.0,2,1,1,0,21,4750.0,0,0,1,170,0,1,0,0,0
1,15.0,17.0,4,1,1,1,21,7000.0,1,0,1,186,0,1,0,0,0
0,12.0,11.0,3,1,1,0,21,4750.0,0,0,1,138,0,1,0,0,0
0,3.0,3.0,3,1,1,0,28,1750.0,0,0,1,132,0,0,0,0,1
1,8.0,3.0,6,1,1,1,26,7000.0,1,0,1,174,0,1,0,0,0
0,17.0,17.0,4,1,1,1,24,7000.0,1,0,1,166,0,1,0,0,0
0,3.0,3.0,2,1,1,0,19,3250.0,0,0,1,99,0,1,0,0,0
1,17.0,13.0,3,1,1,0,21,3250.0,1,0,1,157,0,1,0,0,0
0,11.0,15.0,3,1,1,0,21,0.0,0,0,1,147,0,0,0,0,1
1,13.0,13.0,3,1,1,0,19,7000.0,1,0,1,188,0,1,0,0,0
1,3.0,3.0,1,1,0,0,21,500.0,1,0,1,170,0,1,0,0,0
1,11.0,11.0,3,1,1,1,22,3250.0,1,0,1,166,0,1,0,0,0
1,15.0,17.0,4,1,1,1,22,6250.0,1,0,1,153,0,1,0,0,0
